3, 2, 8513.250000000002
3, 2, 8929.916666666668
3, 2, 9346.583333333334
3, 2, 9763.25
3, 2, 10179.916666666666
3, 2, 10596.583333333332
3, 2, 11013.249999999998
3, 2, 11429.916666666664
3, 2, 11846.58333333333
3, 2, 12263.249999999996
3, 2, 12679.916666666662
3, 2, 13096.583333333328
3, 2, 13513.249999999995
3, 2, 13929.91666666666
3, 2, 14346.583333333327
3, 2, 14763.249999999993
3, 2, 15179.916666666659
3, 2, 15596.583333333325
3, 2, 16013.24999999999
3, 2, 16429.916666666657
3, 2, 16846.583333333325
3, 2, 17263.249999999993
3, 2, 17679.91666666666
3, 2, 18096.58333333333
3, 2, 18513.249999999996
3, 2, 18929.916666666664
3, 2, 19346.583333333332
3, 2, 19763.25
3, 2, 20179.916666666668
3, 2, 20596.583333333336
3, 2, 21013.250000000004
3, 2, 21429.91666666667
3, 2, 21846.58333333334
3, 2, 22263.250000000007
3, 2, 22679.916666666675
3, 2, 23096.583333333343
3, 2, 23513.25000000001
3, 2, 23929.91666666668
3, 2, 24346.583333333347
3, 2, 24763.250000000015
3, 2, 25179.916666666682
3, 2, 25596.58333333335
3, 2, 26013.25000000002
3, 2, 26429.916666666686
3, 2, 26846.583333333354
3, 2, 27263.250000000022
3, 2, 27679.91666666669
3, 2, 28096.583333333358
3, 2, 28513.250000000025
3, 2, 28929.916666666693
3, 2, 29346.58333333336
3, 2, 29763.25000000003
3, 2, 30179.916666666697
3, 2, 1429.9166666666667
3, 2, 1846.5833333333335
3, 2, 2263.25
3, 2, 2679.9166666666665
3, 2, 3096.583333333333
3, 2, 3513.2499999999995
3, 2, 3929.916666666666
3, 2, 4346.583333333333
3, 2, 4763.25
3, 2, 5179.916666666667
3, 2, 5596.583333333334
3, 2, 6013.250000000001
3, 2, 6429.916666666668
3, 2, 6846.583333333335
3, 2, 7263.250000000002
3, 2, 7679.916666666669
3, 2, 8096.583333333336
3, 2, 8513.250000000002
3, 2, 8929.916666666668
3, 2, 9346.583333333334
3, 2, 9763.25
3, 2, 10179.916666666666
3, 2, 10596.583333333332
3, 2, 11013.249999999998
3, 2, 11429.916666666664
3, 2, 11846.58333333333
3, 2, 12263.249999999996
3, 2, 12679.916666666662
3, 2, 13096.583333333328
3, 2, 13513.249999999995
3, 2, 13929.91666666666
3, 2, 14346.583333333327
3, 2, 14763.249999999993
3, 2, 15179.916666666659
3, 2, 15596.583333333325
3, 2, 16013.24999999999
3, 2, 16429.916666666657
3, 2, 16846.583333333325
3, 2, 17263.249999999993
3, 2, 17679.91666666666
3, 2, 18096.58333333333
3, 2, 18513.249999999996
3, 2, 18929.916666666664
3, 2, 19346.583333333332
3, 2, 19763.25
3, 2, 20179.916666666668
3, 2, 20596.583333333336
3, 2, 21013.250000000004
3, 2, 21429.91666666667
3, 2, 21846.58333333334
3, 2, 22263.250000000007
3, 2, 22679.916666666675
3, 2, 23096.583333333343
3, 2, 23513.25000000001
3, 2, 23929.91666666668
3, 2, 24346.583333333347
3, 2, 24763.250000000015
3, 2, 25179.916666666682
3, 2, 25596.58333333335
3, 2, 26013.25000000002
3, 2, 26429.916666666686
3, 2, 26846.583333333354
3, 2, 27263.250000000022
3, 2, 27679.91666666669
3, 2, 28096.583333333358
3, 2, 28513.250000000025
3, 2, 28929.916666666693
3, 2, 29346.58333333336
3, 2, 29763.25000000003
3, 2, 30179.916666666697
3, 2, 1429.9166666666667
3, 2, 1846.5833333333335
3, 2, 2263.25
3, 2, 2679.9166666666665
3, 2, 3096.583333333333
3, 2, 3513.2499999999995
3, 2, 3929.916666666666
3, 2, 4346.583333333333
3, 2, 4763.25
3, 2, 5179.916666666667
3, 2, 5596.583333333334
3, 2, 6013.250000000001
3, 2, 6429.916666666668
3, 2, 6846.583333333335
3, 2, 7263.250000000002
3, 2, 7679.916666666669
3, 2, 8096.583333333336
3, 2, 8513.250000000002
3, 2, 8929.916666666668
3, 2, 9346.583333333334
3, 2, 9763.25
3, 2, 10179.916666666666
3, 2, 10596.583333333332
3, 2, 11013.249999999998
3, 2, 11429.916666666664
3, 2, 11846.58333333333
3, 2, 12263.249999999996
3, 2, 12679.916666666662
3, 2, 13096.583333333328
3, 2, 13513.249999999995
3, 2, 13929.91666666666
3, 2, 14346.583333333327
3, 2, 14763.249999999993
3, 2, 15179.916666666659
3, 2, 15596.583333333325
3, 2, 16013.24999999999
3, 2, 16429.916666666657
3, 2, 16846.583333333325
3, 2, 17263.249999999993
3, 2, 17679.91666666666
3, 2, 18096.58333333333
3, 2, 18513.249999999996
3, 2, 18929.916666666664
3, 2, 19346.583333333332
3, 2, 19763.25
3, 2, 20179.916666666668
3, 2, 20596.583333333336
3, 2, 21013.250000000004
3, 2, 21429.91666666667
3, 2, 21846.58333333334
3, 2, 22263.250000000007
3, 2, 22679.916666666675
3, 2, 23096.583333333343
3, 2, 23513.25000000001
3, 2, 23929.91666666668
3, 2, 24346.583333333347
3, 2, 24763.250000000015
3, 2, 25179.916666666682
3, 2, 25596.58333333335
3, 2, 26013.25000000002
3, 2, 26429.916666666686
3, 2, 26846.583333333354
3, 2, 27263.250000000022
3, 2, 27679.91666666669
3, 2, 28096.583333333358
3, 2, 28513.250000000025
3, 2, 28929.916666666693
3, 2, 29346.58333333336
3, 2, 29763.25000000003
3, 2, 30179.916666666697
